Passenger 1 ID,Passenger 2 ID,Number of Teleports together
14123,52846,4
14123,74932,4
14123,75547,4
14123,75757,4
14123,78460,4
14123,86320,4
14131,16547,4
14131,27572,4
14140,66112,4
14153,24524,4
14153,25957,4
14153,26436,4
14153,30221,4
14153,31026,4
14153,69978,4
14153,83677,4
14154,15573,4
14154,26210,4
14154,26949,4
14154,27791,4
14154,38534,4
14154,69208,4
14154,74292,4
14154,74898,4
14154,81753,4
14157,14173,4
14157,17011,4
14157,18236,4
14157,18710,4
14157,20482,4
14157,26145,4
14157,37718,4
14157,38089,4
14157,38310,4
14157,38808,4
14157,43307,4
14157,44056,4
14157,46304,4
14157,47790,4
14157,53273,4
14157,61036,4
14157,66971,4
14157,70542,4
14157,79541,4
14157,79633,4
14157,86080,4
14157,86472,4
14157,93205,4
14157,93633,4
14157,95367,4
14157,96467,4
14157,97190,4
14160,30122,4
14160,30956,4
14160,34404,4
14160,73968,4
14160,87647,4
14173,15987,4
14173,24044,4
14173,24764,4
14173,25008,4
14173,26724,4
14173,28709,4
14173,30208,4
14173,31796,4
14173,33183,4
14173,36804,4
14173,52974,4
14173,57036,4
14173,57182,4
14173,73624,4
14173,76724,4
14173,78202,4
14173,79197,4
14173,82231,4
14173,91889,4
14173,93253,4
14173,95807,4
14173,97190,4
14198,17764,4
14198,20840,4
14198,23347,4
14198,25211,4
14198,40693,4
14198,43028,4
14198,43229,4
14198,53183,4
14198,71698,4
14198,78432,4
14198,87071,4
14199,15071,4
14199,19592,4
14199,26724,4
14199,29290,4
14199,31632,4
14199,35525,4
14199,36918,4
14199,40842,4
14199,43517,4
14199,43863,4
14199,44123,4
14199,45238,4
14199,47477,4
14199,51633,4
14199,55084,4
14199,63573,4
14199,67630,4
14199,80316,4
14199,83300,4
14199,90004,4
14199,92451,4
14199,94107,4
14215,43314,4
14215,66416,4
14216,19536,4
14216,22895,4
14216,25817,4
14216,31094,4
14216,34580,4
14216,34868,4
14216,34882,4
14216,35437,4
14216,35644,4
14216,36201,4
14216,37296,4
14216,47822,4
14216,49537,4
14216,52504,4
14216,57751,4
14216,61900,4
14216,62464,4
14216,69208,4
14216,70623,4
14216,71688,4
14216,73627,4
14216,74617,4
14216,75076,4
14216,79510,4
14216,81067,4
14216,81882,4
14216,82329,4
14216,89966,4
14216,92580,4
14225,14868,4
14225,16593,4
14225,16813,4
14225,22113,4
14225,22678,4
14225,24769,4
14225,25901,4
14225,27107,4
14225,27241,4
14225,27821,4
14225,28989,4
14225,36728,4
14225,38611,4
14225,39626,4
14225,40451,4
14225,45888,4
14225,46957,4
14225,48509,4
14225,48770,4
14225,50294,4
14225,50833,4
14225,50844,4
14225,51544,4
14225,52291,4
14225,52498,4
14225,53236,4
14225,54415,4
14225,55117,4
14225,55581,4
14225,59231,4
14225,60483,4
14225,63465,4
14225,65927,4
14225,66524,4
14225,67758,4
14225,70154,4
14225,73363,4
14225,75398,4
14225,76022,4
14225,76699,4
14225,79038,4
14225,80414,4
14225,83151,4
14225,83599,4
14225,88431,4
14225,94143,4
14225,94463,4
14225,96368,4
14252,19678,4
14252,39051,4
14252,57542,4
14252,57979,4
14252,65587,4
14252,74663,4
14252,90301,4
14271,17200,4
14271,18667,4
14271,20129,4
14271,20200,4
14271,24656,4
14271,25043,4
14271,31925,4
14271,35658,4
14271,38586,4
14271,39176,4
14271,40377,4
14271,40950,4
14271,44165,4
14271,46512,4
14271,48743,4
14271,50365,4
14271,51036,4
14271,51194,4
14271,56238,4
14271,57716,4
14271,58679,4
14271,59762,4
14271,60346,4
14271,60638,4
14271,61811,4
14271,62044,4
14271,63109,4
14271,66182,4
14271,66584,4
14271,70154,4
14271,70498,4
14271,73941,4
14271,77378,4
14271,77775,4
14271,78178,4
14271,78257,4
14271,83291,4
14271,83990,4
14271,88880,4
14271,89393,4
14271,89849,4
14271,92040,4
14271,92408,4
14271,92512,4
14271,92706,4
14271,93532,4
14271,96075,4
14282,22178,4
14282,25454,4
14282,28290,4
14282,29746,4
14282,33802,4
14282,42244,4
14282,49854,4
14282,53038,4
14282,53362,4
14282,54556,4
14282,57230,4
14282,58138,4
14282,61095,4
14282,63882,4
14282,64243,4
14282,65913,4
14282,67710,4
14282,76105,4
14282,78045,4
14282,79691,4
14282,81332,4
14282,85742,4
14282,86257,4
14282,88584,4
14282,95310,4
14323,23567,4
14323,53015,4
14323,75332,4
14327,19357,4
14327,27477,4
14327,32715,4
14327,33002,4
14327,34033,4
14327,73656,4
14327,74573,4
14327,76245,4
14373,16813,4
14373,20600,4
14373,24769,4
14373,27821,4
14373,28477,4
14373,28989,4
14373,36728,4
14373,39366,4
14373,40451,4
14373,47807,4
14373,48754,4
14373,55223,4
14373,57778,4
14373,59231,4
14373,60483,4
14373,66524,4
14373,67758,4
14373,73363,4
14373,75174,4
14373,75398,4
14373,76022,4
14373,76699,4
14373,79784,4
14373,83599,4
14373,94463,4
14373,95514,4
14373,95855,4
14375,15902,4
14375,16976,4
14375,21921,4
14375,25079,4
14375,26031,4
14375,26102,4
14375,31408,4
14375,33280,4
14375,38848,4
14375,42319,4
14375,45557,4
14375,46146,4
14375,46344,4
14375,47252,4
14375,47415,4
14375,47614,4
14375,50922,4
14375,51032,4
14375,54780,4
14375,57433,4
14375,57700,4
14375,60075,4
14375,60718,4
14375,63208,4
14375,65049,4
14375,65214,4
14375,68445,4
14375,70605,4
14375,78725,4
14375,82120,4
14375,84245,4
14375,89406,4
14375,89504,4
14375,90647,4
14375,92736,4
14375,93205,4
14380,19598,4
14380,39985,4
14380,41541,4
14380,43837,4
14380,48423,4
14380,53273,4
14380,54710,4
14380,57475,4
14380,77908,4
14380,80999,4
14380,90001,4
14380,95587,4
14407,24293,4
14407,25771,4
14407,27565,4
14407,40258,4
14407,44303,4
14407,55805,4
14407,57239,4
14407,61088,4
14407,67121,4
14407,78805,4
14407,79052,4
14407,85927,4
14426,18329,4
14426,20928,4
14426,23593,4
14426,41147,4
14426,50490,4
14426,54289,4
14426,57638,4
14426,58893,4
14426,64647,4
14426,73584,4
14426,80854,4
14426,85586,4
14426,86865,4
14426,87537,4
14426,90957,4
14426,91201,4
14427,56967,4
14427,71158,4
14434,39307,4
14434,51797,4
14434,81385,4
14434,94822,4
14455,18032,4
14455,21965,4
14455,22685,4
14455,24664,4
14455,27880,4
14455,28393,4
14455,44501,4
14455,46700,4
14455,51923,4
14455,60024,4
14455,61632,4
14455,61961,4
14455,66170,4
14455,77177,4
14455,80436,4
14455,91379,4
14455,94696,4
14457,18329,4
14457,19439,4
14457,25272,4
14457,25638,4
14457,28260,4
14457,35693,4
14457,38512,4
14457,44117,4
14457,44190,4
14457,46203,4
14457,47155,4
14457,58798,4
14457,59573,4
14457,68521,4
14457,76821,4
14457,83012,4
14457,89956,4
14457,94354,4
14457,94487,4
14460,24750,4
14460,26377,4
14460,45536,4
14460,48139,4
14460,53752,4
14460,57182,4
14460,57230,4
14460,58689,4
14460,59487,4
14460,60853,4
14460,80451,4
14460,87793,4
14486,16798,4
14486,16820,4
14486,17606,4
14486,19039,4
14486,19069,4
14486,22896,4
14486,23252,4
14486,24721,4
14486,27080,4
14486,33063,4
14486,34624,4
14486,35162,4
14486,40238,4
14486,40564,4
14486,40594,4
14486,40950,4
14486,45364,4
14486,47701,4
14486,49613,4
14486,50464,4
14486,50549,4
14486,52105,4
14486,52842,4
14486,53560,4
14486,54081,4
14486,56610,4
14486,61804,4
14486,61811,4
14486,63237,4
14486,63892,4
14486,66432,4
14486,67289,4
14486,67594,4
14486,67600,4
14486,68122,4
14486,68909,4
14486,70470,4
14486,71814,4
14486,71969,4
14486,72153,4
14486,73374,4
14486,73968,4
14486,75991,4
14486,76635,4
14486,77183,4
14486,77616,4
14486,78488,4
14486,83155,4
14486,85556,4
14486,85760,4
14486,85770,4
14486,85803,4
14486,85868,4
14486,90385,4
14486,91789,4
14486,92264,4
14486,93928,4
14486,94373,4
14486,94760,4
14488,17554,4
14488,24331,4
14488,44940,4
14488,48938,4
14488,51797,4
14488,54428,4
14488,58314,4
14488,63208,4
14488,70079,4
14488,71874,4
14488,84537,4
14488,84627,4
14488,90321,4
14488,92303,4
14501,15577,4
14501,19080,4
14501,19261,4
14501,21293,4
14501,22415,4
14501,22417,4
14501,22764,4
14501,25626,4
14501,26155,4
14501,28166,4
14501,31703,4
14501,33784,4
14501,35487,4
14501,35700,4
14501,36453,4
14501,38848,4
14501,42319,4
14501,42797,4
14501,44826,4
14501,45139,4
14501,45192,4
14501,45315,4
14501,45557,4
14501,45830,4
14501,47057,4
14501,47211,4
14501,50410,4
14501,51069,4
14501,52213,4
14501,53683,4
14501,54413,4
14501,55969,4
14501,56732,4
14501,61636,4
14501,66485,4
14501,67582,4
14501,69699,4
14501,71920,4
14501,74420,4
14501,76160,4
14501,78210,4
14501,78402,4
14501,83271,4
14501,84256,4
14501,84548,4
14501,86024,4
14501,86100,4
14501,88825,4
14501,89406,4
14501,89504,4
14501,89540,4
14501,91988,4
14501,92547,4
14511,18616,4
14511,19536,4
14511,25672,4
14511,31094,4
14511,34580,4
14511,34868,4
14511,34882,4
14511,35644,4
14511,36201,4
14511,37296,4
14511,47822,4
14511,52504,4
14511,61900,4
14511,62464,4
14511,69208,4
14511,70238,4
14511,70623,4
14511,71688,4
14511,73627,4
14511,75076,4
14511,79510,4
14511,81067,4
14511,81882,4
14511,87537,4
14532,15548,4
14532,16386,4
14532,20962,4
14532,27369,4
14532,30993,4
14532,35827,4
14532,40634,4
14532,44554,4
14532,45888,4
14532,48340,4
14532,49928,4
14532,52464,4
14532,59487,4
14532,60074,4
14532,61081,4
14532,63960,4
14532,70238,4
14532,74589,4
14532,81004,4
14532,87665,4
14532,90071,4
14532,95036,4
14547,15052,4
14547,15855,4
14547,17200,4
14547,18313,4
14547,18667,4
14547,20200,4
14547,20250,4
14547,24656,4
14547,25404,4
14547,30309,4
14547,34882,4
14547,35658,4
14547,39176,4
14547,40258,4
14547,40594,4
14547,40950,4
14547,43176,4
14547,44303,4
14547,44616,4
14547,46512,4
14547,47206,4
14547,51036,4
14547,57716,4
14547,61679,4
14547,61811,4
14547,62044,4
14547,65043,4
14547,69211,4
14547,70498,4
14547,73941,4
14547,75041,4
14547,77378,4
14547,77413,4
14547,77775,4
14547,78660,4
14547,83990,4
14547,86195,4
14547,86779,4
14547,89393,4
14547,89849,4
14547,92040,4
14547,92706,4
14547,93602,4
14547,95513,4
14547,96075,4
14557,16859,4
14557,21941,4
14557,23227,4
14557,27258,4
14557,28293,4
14557,28517,4
14557,31973,4
14557,32131,4
14557,32242,4
14557,35420,4
14557,35488,4
14557,35873,4
14557,36656,4
14557,38421,4
14557,40447,4
14557,45074,4
14557,45301,4
14557,46155,4
14557,47301,4
14557,47822,4
14557,49064,4
14557,54553,4
14557,56412,4
14557,56517,4
14557,57176,4
14557,62940,4
14557,68455,4
14557,70084,4
14557,70105,4
14557,75766,4
14557,79054,4
14557,81991,4
14557,84391,4
14557,87290,4
14557,87647,4
14557,88972,4
14557,91340,4
14557,91910,4
14557,94626,4
14557,95166,4
14557,95473,4
14557,97766,4
14558,16633,4
14558,25404,4
14558,30208,4
14558,34193,4
14558,35624,4
14558,37394,4
14558,37573,4
14558,39604,4
14558,53764,4
14558,55854,4
14558,60136,4
14558,65286,4
14558,67257,4
14558,70318,4
14558,72827,4
14558,81889,4
14558,82832,4
14558,88503,4
14558,91792,4
14565,16091,4
14565,18988,4
14565,19219,4
14565,20712,4
14565,20777,4
14565,22762,4
14565,24769,4
14565,25316,4
14565,26160,4
14565,26961,4
14565,27759,4
14565,28096,4
14565,29906,4
14565,30717,4
14565,30815,4
14565,31065,4
14565,32601,4
14565,36143,4
14565,37954,4
14565,41734,4
14565,42718,4
14565,45783,4
14565,47700,4
14565,54548,4
14565,56168,4
14565,56441,4
14565,56843,4
14565,58948,4
14565,59751,4
14565,59818,4
14565,59966,4
14565,60125,4
14565,61774,4
14565,62594,4
14565,64384,4
14565,65305,4
14565,66181,4
14565,74591,4
14565,75731,4
14565,75836,4
14565,78059,4
14565,80625,4
14565,80720,4
14565,81800,4
14565,82370,4
14565,84009,4
14565,84246,4
14565,86136,4
14565,89739,4
14565,90584,4
14565,97624,4
14565,97649,4
14567,19069,4
14567,32853,4
14567,35291,4
14567,36950,4
14567,60365,4
14567,63525,4
14567,63854,4
14567,75270,4
14567,82833,4
14567,84809,4
14567,89644,4
14567,96127,4
14607,18115,4
14607,25783,4
14607,26372,4
14607,30521,4
14607,43897,4
14607,44028,4
14607,44947,4
14607,48772,4
14607,52468,4
14607,60992,4
14607,60997,4
14607,73134,4
14607,78443,4
14607,83387,4
14607,91477,4
14607,94335,4
14616,30116,4
14616,53498,4
14616,70539,4
14618,29539,4
14618,36259,4
14618,36332,4
14618,40375,4
14618,43286,4
14618,44773,4
14618,45238,4
14618,48555,4
14618,48754,4
14618,50335,4
14618,59151,4
14618,59992,4
14618,68263,4
14618,70079,4
14618,78643,4
14618,78689,4
14618,88277,4
14618,94712,4
14633,14637,4
14633,15052,4
14633,17554,4
14633,20314,4
14633,21188,4
14633,24470,4
14633,25362,4
14633,26704,4
14633,28143,4
14633,31268,4
14633,31455,4
14633,33303,4
14633,35325,4
14633,37583,4
14633,38654,4
14633,39175,4
14633,39733,4
14633,40451,4
14633,42247,4
14633,43572,4
14633,45198,4
14633,45413,4
14633,49611,4
14633,49664,4
14633,56113,4
14633,56311,4
14633,59709,4
14633,61567,4
14633,61876,4
14633,69302,4
14633,70539,4
14633,71514,4
14633,79411,4
14633,84214,4
14633,87176,4
14633,87198,4
14633,87571,4
14633,89641,4
14633,92657,4
14633,94191,4
14633,94626,4
14633,95816,4
14637,15052,4
14637,16829,4
14637,20992,4
14637,24212,4
14637,25567,4
14637,31268,4
14637,32113,4
14637,34150,4
14637,39175,4
14637,40493,4
14637,41759,4
14637,43721,4
14637,43978,4
14637,48954,4
14637,49462,4
14637,55389,4
14637,56113,4
14637,66584,4
14637,76209,4
14637,77202,4
14637,78660,4
14637,84214,4
14637,91203,4
14637,94338,4
14637,94414,4
14637,94559,4
14641,18871,4
14641,24323,4
14641,27790,4
14641,57361,4
14641,92453,4
14641,92680,4
14641,97392,4
14647,21184,4
14647,44389,4
14647,47057,4
14647,58459,4
14647,61373,4
14647,70843,4
14647,73417,4
14647,74420,4
14647,85463,4
14647,90355,4
14647,94656,4
14654,29450,4
14654,54209,4
14654,61584,4
14654,62103,4
14654,62574,4
14691,21675,4
14691,24259,4
14691,26131,4
14691,28800,4
14691,31397,4
14691,35361,4
14691,39053,4
14691,46322,4
14691,51347,4
14691,51876,4
14691,61318,4
14691,67121,4
14691,78805,4
14691,82137,4
14691,87237,4
14691,87638,4
14691,94908,4
14691,95119,4
14701,31908,4
14701,37506,4
14701,42926,4
14701,45970,4
14701,51244,4
14701,51256,4
14701,52291,4
14701,65214,4
14701,87437,4
14701,90274,4
14701,91073,4
14701,95855,4
14703,22673,4
14703,22699,4
14703,24818,4
14703,28493,4
14703,35564,4
14703,39179,4
14713,19938,4
14713,57716,4
14713,59632,4
14713,76439,4
14713,86057,4
14713,91425,4
14721,24506,4
14721,29443,4
14721,33778,4
14721,60283,4
14721,76381,4
14721,83424,4
14721,90721,4
14726,23189,4
14726,24359,4
14726,25224,4
14726,28348,4
14726,63892,4
14726,79426,4
14726,84102,4
14726,91527,4
14739,15577,4
14739,15619,4
14739,18485,4
14739,32957,4
14739,33348,4
14739,36517,4
14739,37434,4
14739,51114,4
14739,62940,4
14739,65353,4
14739,68919,4
14739,74700,4
14739,76389,4
14739,86077,4
14739,93567,4
14739,96390,4
14739,97485,4
14755,17554,4
14755,26360,4
14755,28290,4
14755,35011,4
14755,46512,4
14755,47252,4
14755,56087,4
14755,58025,4
14755,61772,4
14755,87569,4
14761,16418,4
14761,18520,4
14761,19483,4
14761,33247,4
14761,39574,4
14761,49924,4
14761,60327,4
14761,63958,4
14761,74373,4
14761,75766,4
14761,80356,4
14761,83083,4
14761,96433,4
14777,40209,4
14777,80680,4
14792,26334,4
14792,82181,4
14792,83000,4
14792,92599,4
14792,95256,4
14792,95514,4
14792,97272,4
14802,23593,4
14802,64647,4
14809,16263,4
14809,16414,4
14809,20536,4
14809,26094,4
14809,32495,4
14809,34868,4
14809,54313,4
14809,81067,4
14809,90150,4
14809,96818,4
14827,16763,4
14827,26723,4
14827,53457,4
14853,25758,4
14853,31070,4
14853,32231,4
14853,35564,4
14853,36332,4
14853,36503,4
14853,38512,4
14853,39097,4
14853,40512,4
14853,43286,4
14853,44773,4
14853,48555,4
14853,48687,4
14853,48754,4
14853,59048,4
14853,65015,4
14853,68263,4
14853,72619,4
14853,74239,4
14853,78190,4
14853,88277,4
14853,89911,4
14860,43206,4
14860,52697,4
14863,19592,4
14863,20246,4
14863,22824,4
14863,24524,4
14863,24795,4
14863,26797,4
14863,34466,4
14863,35525,4
14863,36918,4
14863,43863,4
14863,47477,4
14863,49992,4
14863,58868,4
14863,62013,4
14863,62527,4
14863,67630,4
14863,68685,4
14863,82862,4
14863,86761,4
14863,90004,4
14863,92348,4
14868,16813,4
14868,17063,4
14868,20600,4
14868,24769,4
14868,25208,4
14868,27821,4
14868,28477,4
14868,31908,4
14868,47807,4
14868,66524,4
14868,67758,4
14868,75174,4
14868,94463,4
14868,95855,4
14872,62527,4
14878,15584,4
14878,55689,4
14878,82120,4
14878,90721,4
14886,16039,4
14886,68940,4
14910,17714,4
14910,20870,4
14910,24014,4
14910,32261,4
14910,36862,4
14910,39340,4
14910,45094,4
14910,45566,4
14910,50038,4
14910,53509,4
14910,66546,4
14910,84457,4
14910,86583,4
14910,93010,4
14926,17857,4
14926,20290,4
14926,22415,4
14926,23607,4
14926,27876,4
14926,34350,4
14926,37978,4
14926,38448,4
14926,38615,4
14926,43054,4
14926,43259,4
14926,44460,4
14926,45390,4
14926,56999,4
14926,63624,4
14926,76422,4
14926,76537,4
14926,78402,4
14926,81589,4
14926,91742,4
14934,28623,4
14934,37231,4
14934,42421,4
14934,42909,4
14934,48292,4
14934,66575,4
14934,87985,4
14951,55940,4
14951,76512,4
14953,15230,4
14953,16511,4
14953,23026,4
14953,25621,4
14953,31811,4
14953,35514,4
14953,37373,4
14953,40727,4
14953,47155,4
14953,50454,4
14953,55605,4
14953,59490,4
14953,61825,4
14953,62732,4
14953,71510,4
14953,72365,4
14953,78150,4
14953,79684,4
14953,91192,4
14953,93345,4
14975,20848,4
14975,24024,4
14975,25229,4
14975,45856,4
14975,57221,4
14975,65131,4
14975,94008,4
14981,17726,4
14981,19114,4
14981,19337,4
14981,21924,4
14981,23191,4
14981,24101,4
14981,26901,4
14981,27328,4
14981,29332,4
14981,30761,4
14981,31188,4
14981,34852,4
14981,36636,4
14981,36681,4
14981,36941,4
14981,38204,4
14981,40089,4
14981,41701,4
14981,41780,4
14981,44349,4
14981,47415,4
14981,47832,4
14981,49091,4
14981,53960,4
14981,57778,4
14981,58997,4
14981,60483,4
14981,61352,4
14981,62007,4
14981,62299,4
14981,62362,4
14981,63072,4
14981,63703,4
14981,65390,4
14981,66202,4
14981,69524,4
14981,71635,4
14981,72789,4
14981,76290,4
14981,78666,4
14981,78791,4
14981,81313,4
14981,81690,4
14981,85176,4
14981,86045,4
14981,88176,4
14981,90576,4
14981,94608,4
14981,94739,4
14981,97356,4
15022,17904,4
15022,26484,4
15022,32714,4
15022,40693,4
15022,41566,4
15022,52857,4
15022,54908,4
15022,55839,4
15022,55940,4
15022,63261,4
15022,63624,4
15022,74728,4
15022,80226,4
15022,80597,4
15022,80707,4
15022,90429,4
15022,92791,4
15022,93312,4
15029,35853,4
15029,71621,4
15037,19598,4
15037,43837,4
15037,54710,4
15044,15590,4
15044,20665,4
15044,33031,4
15044,34158,4
15044,40950,4
15044,46640,4
15044,47266,4
15044,49464,4
15044,60829,4
15044,69211,4
15044,69399,4
15044,73762,4
15044,78566,4
15044,86004,4
15046,25186,4
15046,25758,4
15046,32853,4
15046,32944,4
15046,35382,4
15046,47220,4
15046,49111,4
15046,61567,4
15046,63525,4
15046,65656,4
15046,74970,4
15046,78666,4
15052,18148,4
15052,18296,4
15052,18667,4
15052,19646,4
15052,20314,4
15052,21188,4
15052,23277,4
15052,25043,4
15052,25362,4
15052,25567,4
15052,27369,4
15052,28528,4
15052,29290,4
15052,29450,4
15052,30165,4
15052,30773,4
15052,31268,4
15052,34150,4
15052,35071,4
15052,35547,4
15052,36096,4
15052,37530,4
15052,38396,4
15052,38654,4
15052,38982,4
15052,39175,4
15052,39587,4
15052,39733,4
15052,40493,4
15052,42757,4
15052,45855,4
15052,47349,4
15052,48743,4
15052,49148,4
15052,51036,4
15052,51194,4
15052,55389,4
15052,59709,4
15052,61811,4
15052,61900,4
15052,66057,4
15052,69211,4
15052,69733,4
15052,70424,4
15052,70498,4
15052,71351,4
15052,71514,4
15052,71980,4
15052,73313,4
15052,73337,4
15052,77202,4
15052,77378,4
15052,78257,4
15052,78906,4
15052,81294,4
15052,83847,4
15052,83970,4
15052,87198,4
15052,89393,4
15052,89849,4
15052,92512,4
15052,92706,4
15052,93532,4
15052,94191,4
15052,94414,4
15052,94559,4
15052,95401,4
15052,95730,4
15060,43185,4
15070,61002,4
15071,17547,4
15071,19599,4
15071,20246,4
15071,24524,4
15071,25546,4
15071,28784,4
15071,29833,4
15071,30739,4
15071,38383,4
15071,38488,4
15071,39972,4
15071,47168,4
15071,47542,4
15071,48318,4
15071,50236,4
15071,53996,4
15071,54764,4
15071,55839,4
15071,61605,4
15071,61892,4
15071,63921,4
15071,66456,4
15071,67710,4
15071,67925,4
15071,69979,4
15071,71371,4
15071,85481,4
15071,85770,4
15071,86761,4
15071,87836,4
15071,93939,4
15071,94316,4
15089,31741,4
15089,50864,4
15089,66174,4
15089,77030,4
15089,85032,4
15089,96898,4
15101,38685,4
15105,15401,4
15105,19440,4
15105,31164,4
15105,31983,4
15105,41218,4
15105,45237,4
15105,45501,4
15105,47168,4
15105,49197,4
15105,56088,4
15105,59185,4
15105,60653,4
15105,63281,4
15105,67710,4
15105,69978,4
15105,71427,4
15105,74082,4
15105,77964,4
15105,78045,4
15105,78178,4
15105,85830,4
15105,86935,4
15105,88375,4
15105,89106,4
15105,90295,4
15105,90647,4
15105,91106,4
15105,92744,4
15109,36650,4
15109,36875,4
15109,44332,4
15109,52078,4
15109,54956,4
15109,57514,4
15109,62316,4
15109,63596,4
15109,67225,4
15109,76697,4
15109,81548,4
15109,84214,4
15109,94262,4
15110,32989,4
15110,35612,4
15110,55781,4
15110,57385,4
15110,76999,4
15110,78099,4
15110,88729,4
15132,56929,4
15132,94370,4
15134,27774,4
15134,37143,4
15134,43893,4
15136,17715,4
15136,22699,4
15136,23170,4
15136,31725,4
15136,35564,4
15136,46648,4
15136,48265,4
15136,53971,4
15136,56028,4
15136,57525,4
15136,58969,4
15136,75105,4
15136,76381,4
15136,85260,4
15136,85463,4
15136,87176,4
15136,93700,4
15144,16438,4
15144,23608,4
15144,30476,4
15144,34267,4
15144,39397,4
15144,39644,4
15144,40606,4
15144,62787,4
15144,64554,4
15144,70070,4
15144,72744,4
15146,17417,4
15146,22268,4
15146,23417,4
15146,31523,4
15146,51964,4
15146,63350,4
15146,63668,4
15146,65984,4
15146,76670,4
15146,80273,4
15146,84907,4
15146,85842,4
15146,95261,4
15153,24138,4
15153,24447,4
